Category title,Sub-category title,Class title,Sub-class title,Title names,Link items,Item description,Item tech,Item information
Phụ kiện kim khí,Vít,,,Bộ 8 đầu vặn vít PH2 Impact Control Bosch 2608522330 50mm,https://super-mro.com/san-pham/bo-8-dau-van-vit-ph2-impact-control-bosch-2608522330-50mm.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Bộ 8 đầu vặn vít PH2 Impact Control Bosch 2608522330 50mm là sản phẩm nổi tiếng của hãng Bosch, bạn có thể mua Bộ 8 đầu vặn vít PH2 Impact Control Bosch 2608522330 50mm giá rẻ nhất tại Super-mro chỉ với 184,000đ/Bộ","['Chiều dài:50mm', 'Kiểu đầu:PH2', 'Đặc điểm:8 chi tiết']","['Thương hiệu: Bosch', 'Mã hệ thống: 8F6116', 'Model hãng: 2608522330', 'Đơn vị: Bộ']"
Phụ kiện kim khí,Vòng đệm (Long đen),,,Vòng đệm bên ngoài 6922nb Makita 764361-9,https://super-mro.com/san-pham/vong-dem-ben-ngoai-6922nb-makita-764361-9.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita là những hãng sản xuất thiết bị công nghiệp, Vòng đệm (Long đen) nổi tiếng Việt Nam và thế giới., Vòng đệm bên ngoài 6922nb Makita 764361-9 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Vòng đệm bên ngoài 6922nb Makita 764361-9 giá rẻ nhất tại Super-mro chỉ với 759,000đ/Cái",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C6298', 'Model hãng: 764361-9', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Vít đầu bằng mạ bạc Unika F-690-SDN,https://super-mro.com/san-pham/plug-screw-unika-f-690-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu bằng mạ bạc Unika F-690-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu bằng mạ bạc Unika F-690-SDN giá rẻ nhất tại Super-mro chỉ với 122,100đ/Bộ","['Đường kính mũi:6mm', 'Chiều dài:90mm', 'Kiểu đầu:Đầu bằng']","['Thương hiệu: Unika', 'Mã hệ thống: 330965', 'Model hãng: F-690-SDN', 'Đơn vị: Bộ']"
Phụ kiện kim khí,Đinh thép,,,Đinh sắt dài 10cm,https://super-mro.com/san-pham/dinh-sat-dai-10cm.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác là những hãng sản xuất thiết bị công nghiệp, Đinh thép nổi tiếng Việt Nam và thế giới., Đinh sắt dài 10cm là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Đinh sắt dài 10cm giá rẻ nhất tại Super-mro chỉ với Liên hệ/Kg",['Quy cách:10cm'],"['Thương hiệu: Khác', 'Mã hệ thống: 8B7330', 'Đơn vị: Kg']"
Phụ kiện kim khí,Vít,,,Vít đầu bằng mạ bạc Unika F-432-SDN,https://super-mro.com/san-pham/plug-screw-unika-f-432-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu bằng mạ bạc Unika F-432-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu bằng mạ bạc Unika F-432-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Hộp","['Đường kính mũi:4mm', 'Chiều dài:32mm', 'Kiểu đầu:Đầu bằng']","['Thương hiệu: Unika', 'Mã hệ thống: SP004469', 'Model hãng: F-432-SDN', 'Đơn vị: Hộp']"
Phụ kiện kim khí,Vòng đệm (Long đen),,,Vòng đệm bên trong 6922nb Makita 764416-0 16-36,https://super-mro.com/san-pham/vong-dem-ben-trong-6922nb-makita-764416-0-16-36.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita là những hãng sản xuất thiết bị công nghiệp, Vòng đệm (Long đen) nổi tiếng Việt Nam và thế giới., Vòng đệm bên trong 6922nb Makita 764416-0 16-36 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Vòng đệm bên trong 6922nb Makita 764416-0 16-36 giá rẻ nhất tại Super-mro chỉ với 2,071,000đ/Cái",['Quy cách:16-36mm'],"['Thương hiệu: Makita', 'Mã hệ thống: 8C6299', 'Model hãng: 764416-0', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Vít đầu dù mạ bạc Unika P-425-SDN (Drill set),https://super-mro.com/san-pham/plug-screw-unika-p-425-sdn-drill-set.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu dù mạ bạc Unika P-425-SDN (Drill set) là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu dù mạ bạc Unika P-425-SDN (Drill set) giá rẻ nhất tại Super-mro chỉ với 122,100đ/Bộ","['Đường kính mũi:4mm', 'Chiều dài:25mm', 'Kiểu đầu:Đầu dù']","['Thương hiệu: Unika', 'Mã hệ thống: 330966', 'Model hãng: P-425-SDN (Drill set)', 'Đơn vị: Bộ']"
Phụ kiện kim khí,Đinh thép,,,Đinh sắt dài 5cm,https://super-mro.com/san-pham/dinh-sat-dai-5cm.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác là những hãng sản xuất thiết bị công nghiệp, Đinh thép nổi tiếng Việt Nam và thế giới., Đinh sắt dài 5cm là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Đinh sắt dài 5cm giá rẻ nhất tại Super-mro chỉ với Liên hệ/Kg",['Quy cách:5cm'],"['Thương hiệu: Khác', 'Mã hệ thống: 1A7361', 'Đơn vị: Kg']"
Phụ kiện kim khí,,,,Khoan phá taro YAMAWA ITRD 7x8 L70 (ITZ7.00ZPWSI),https://super-mro.com/san-pham/khoan-pha-taro-yamawa-itrd-7x8-l70-itz7-00zpwsi.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Khoan phá taro YAMAWA ITRD 7x8 L70 (ITZ7.00ZPWSI) là sản phẩm nổi tiếng của hãng Yamawa, bạn có thể mua Khoan phá taro YAMAWA ITRD 7x8 L70 (ITZ7.00ZPWSI) giá rẻ nhất tại Super-mro chỉ với 3,430,000đ/Cái",['Quy cách:7x8x70mm'],"['Thương hiệu: Yamawa', 'Mã hệ thống: 8E9350', 'Model hãng: ITZ7.00ZPWSI', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vòng đệm (Long đen),,,Vòng đệm bên trong 6922nb Makita 764404-7 22-100,https://super-mro.com/san-pham/vong-dem-ben-trong-6922nb-makita-764404-7-22-100.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita là những hãng sản xuất thiết bị công nghiệp, Vòng đệm (Long đen) nổi tiếng Việt Nam và thế giới., Vòng đệm bên trong 6922nb Makita 764404-7 22-100 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Vòng đệm bên trong 6922nb Makita 764404-7 22-100 giá rẻ nhất tại Super-mro chỉ với 8,674,000đ/Cái",['Quy cách:22-100mm'],"['Thương hiệu: Makita', 'Mã hệ thống: 8C6300', 'Model hãng: 764404-7', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Vít đầu dù mạ bạc Unika P-432-SDN (Drill set),https://super-mro.com/san-pham/plug-screw-unika-p-432-sdn-drill-set.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu dù mạ bạc Unika P-432-SDN (Drill set) là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu dù mạ bạc Unika P-432-SDN (Drill set) giá rẻ nhất tại Super-mro chỉ với 122,100đ/Bộ","['Đường kính mũi:4mm', 'Chiều dài:32mm', 'Kiểu đầu:Đầu dù']","['Thương hiệu: Unika', 'Mã hệ thống: 330967', 'Model hãng: P-432-SDN (Drill set)', 'Đơn vị: Bộ']"
Phụ kiện kim khí,Vít,,,Vít đầu bằng mạ bạc Unika F-570-SDN,https://super-mro.com/san-pham/plug-screw-unika-f-570-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu bằng mạ bạc Unika F-570-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu bằng mạ bạc Unika F-570-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Bộ","['Đường kính mũi:5mm', 'Chiều dài:70mm', 'Kiểu đầu:Đầu bằng']","['Thương hiệu: Unika', 'Mã hệ thống: 330959', 'Model hãng: F-570-SDN', 'Đơn vị: Bộ']"
Phụ kiện kim khí,Vít,,,"Bộ 3 đầu vặn vít Impact Control Bosch 2608522491 50mm (PH1, PH2, PH3)",https://super-mro.com/san-pham/bo-3-dau-van-vit-impact-control-bosch-2608522491-50mm-ph1-ph2-ph3.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Bộ 3 đầu vặn vít Impact Control Bosch 2608522491 50mm (PH1, PH2, PH3) là sản phẩm nổi tiếng của hãng Bosch, bạn có thể mua Bộ 3 đầu vặn vít Impact Control Bosch 2608522491 50mm (PH1, PH2, PH3) giá rẻ nhất tại Super-mro chỉ với 60,000đ/Bộ","['Chiều dài:50mm', 'Kiểu đầu:PH1, PH2, PH3', 'Đặc điểm:8 chi tiết']","['Thương hiệu: Bosch', 'Mã hệ thống: 8F6114', 'Model hãng: 2608522491', 'Đơn vị: Bộ']"
Phụ kiện kim khí,Vít,,,Vít đầu bằng mạ bạc Unika F-535-SDN,https://super-mro.com/san-pham/plug-screw-unika-f-535-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu bằng mạ bạc Unika F-535-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu bằng mạ bạc Unika F-535-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Cái","['Đường kính mũi:5mm', 'Chiều dài:32mm', 'Kiểu đầu:Đầu bằng']","['Thương hiệu: Unika', 'Mã hệ thống: 1X843', 'Model hãng: F-535-SDN', 'Đơn vị: Cái']"
Phụ kiện kim khí,,,,Vòng bi SKF 6307 2RS,https://super-mro.com/san-pham/vong-bi-skf-6307-2rs.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Vòng bi SKF 6307 2RS là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Vòng bi SKF 6307 2RS giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái","['Quy cách:80x21mm', 'Đặc điểm:vòng bi cầu có 2 bít cao su (chắn bụi tốt)']","['Thương hiệu: Khác', 'Mã hệ thống: 1A7740', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Vít đầu nón vành mạ bạc Unika PW-432-SDN,https://super-mro.com/san-pham/plug-screw-unika-pw-432-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu nón vành mạ bạc Unika PW-432-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu nón vành mạ bạc Unika PW-432-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Cái","['Đường kính mũi:4mm', 'Chiều dài:32mm', 'Kiểu đầu:Đầu nón vành']","['Thương hiệu: Unika', 'Mã hệ thống: 1X840', 'Model hãng: PW-432-SDN', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Vít đầu bằng mạ bạc Unika F-438-SDN,https://super-mro.com/san-pham/plug-screw-unika-f-438-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu bằng mạ bạc Unika F-438-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu bằng mạ bạc Unika F-438-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Cái","['Đường kính mũi:4mm', 'Chiều dài:38mm', 'Kiểu đầu:Đầu bằng']","['Thương hiệu: Unika', 'Mã hệ thống: 1X842', 'Model hãng: F-438-SDN', 'Đơn vị: Cái']"
Phụ kiện kim khí,,,,Dưỡng kiểm lỗ YAMAWA CPC-S M4x0.7 (CPCS4.0ID),https://super-mro.com/san-pham/duong-kiem-lo-yamawa-cpc-s-m4x0-7-cpcs4-0id.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Dưỡng kiểm lỗ YAMAWA CPC-S M4x0.7 (CPCS4.0ID) là sản phẩm nổi tiếng của hãng Yamawa, bạn có thể mua Dưỡng kiểm lỗ YAMAWA CPC-S M4x0.7 (CPCS4.0ID) giá rẻ nhất tại Super-mro chỉ với 333,000đ/Cái",['Quy cách:M4x0.7mm'],"['Thương hiệu: Yamawa', 'Mã hệ thống: 8E9356', 'Model hãng: CPCS4.0ID', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Vít đầu dù mạ bạc Unika P-545-SDN,https://super-mro.com/san-pham/plug-screw-unika-p-545-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu dù mạ bạc Unika P-545-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu dù mạ bạc Unika P-545-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Bộ","['Đường kính mũi:5mm', 'Chiều dài:45mm', 'Kiểu đầu:Đầu dù']","['Thương hiệu: Unika', 'Mã hệ thống: 330954', 'Model hãng: P-545-SDN', 'Đơn vị: Bộ']"
Phụ kiện kim khí,,,,Cán nối dài Mũi taro YAMAWA SA M6-150 (SA6.0M),https://super-mro.com/san-pham/can-noi-dai-mui-taro-yamawa-sa-m6-150-sa6-0m.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Cán nối dài Mũi taro YAMAWA SA M6-150 (SA6.0M) là sản phẩm nổi tiếng của hãng Yamawa, bạn có thể mua Cán nối dài Mũi taro YAMAWA SA M6-150 (SA6.0M) giá rẻ nhất tại Super-mro chỉ với 2,908,000đ/Cái",['Quy cách:6x115mm'],"['Thương hiệu: Yamawa', 'Mã hệ thống: 8E9347', 'Model hãng: SA6.0M', 'Đơn vị: Cái']"
Phụ kiện kim khí,,,,Dưỡng kiểm lỗ YAMAWA CPC-S M6x1.0 (CPCS6.0MC),https://super-mro.com/san-pham/duong-kiem-lo-yamawa-cpc-s-m6x1-0-cpcs6-0mc.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Dưỡng kiểm lỗ YAMAWA CPC-S M6x1.0 (CPCS6.0MC) là sản phẩm nổi tiếng của hãng Yamawa, bạn có thể mua Dưỡng kiểm lỗ YAMAWA CPC-S M6x1.0 (CPCS6.0MC) giá rẻ nhất tại Super-mro chỉ với 383,000đ/Cái",['Quy cách:M6x1.0mm'],"['Thương hiệu: Yamawa', 'Mã hệ thống: 8E9358', 'Model hãng: CPCS6.0MC', 'Đơn vị: Cái']"
Phụ kiện kim khí,Bu lông,Bu lông cường độ cao,,Bu lông M20*140,https://super-mro.com/san-pham/bu-long-m20-140.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác là những hãng sản xuất thiết bị công nghiệp, Bu lông cường độ cao nổi tiếng Việt Nam và thế giới., Bu lông M20*140 là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Bu lông M20*140 giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái",['Quy cách:M20x140'],"['Thương hiệu: Khác', 'Mã hệ thống: 1A7748', 'Model hãng: 1A7748', 'Đơn vị: Cái']"
Phụ kiện kim khí,,,,Vòng bi SKF 6308 2RS,https://super-mro.com/san-pham/vong-bi-skf-6308-2rs.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Vòng bi SKF 6308 2RS là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Vòng bi SKF 6308 2RS giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái","['Quy cách:90x23mm', 'Đặc điểm:vòng bi cầu có 2 bít cao su (chắn bụi tốt)']","['Thương hiệu: Khác', 'Mã hệ thống: 1A7741', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Bộ 8 đầu vặn vít PH2 Impact Control Bosch 2608522337 65mm,https://super-mro.com/san-pham/bo-8-dau-van-vit-ph2-impact-control-bosch-2608522337-65mm.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Bộ 8 đầu vặn vít PH2 Impact Control Bosch 2608522337 65mm là sản phẩm nổi tiếng của hãng Bosch, bạn có thể mua Bộ 8 đầu vặn vít PH2 Impact Control Bosch 2608522337 65mm giá rẻ nhất tại Super-mro chỉ với 212,000đ/Bộ","['Chiều dài:65mm', 'Kiểu đầu:PH2', 'Đặc điểm:8 chi tiết']","['Thương hiệu: Bosch', 'Mã hệ thống: 8F6118', 'Model hãng: 2608522337', 'Đơn vị: Bộ']"
Phụ kiện kim khí,,,,Dưỡng kiểm lỗ YAMAWA CPC-S M5x0.8 ( CPCS5.0KD),https://super-mro.com/san-pham/duong-kiem-lo-yamawa-cpc-s-m5x0-8-cpcs5-0kd.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Dưỡng kiểm lỗ YAMAWA CPC-S M5x0.8 ( CPCS5.0KD) là sản phẩm nổi tiếng của hãng Yamawa, bạn có thể mua Dưỡng kiểm lỗ YAMAWA CPC-S M5x0.8 ( CPCS5.0KD) giá rẻ nhất tại Super-mro chỉ với 347,000đ/Cái",['Quy cách:M5x0.8mm'],"['Thương hiệu: Yamawa', 'Mã hệ thống: 8E9357', 'Model hãng: CPCS5.0KD', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Vít đầu bằng mạ bạc Unika F-445-SDN,https://super-mro.com/san-pham/plug-screw-unika-f-445-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu bằng mạ bạc Unika F-445-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu bằng mạ bạc Unika F-445-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Hộp","['Đường kính mũi:4mm', 'Chiều dài:45mm', 'Kiểu đầu:Đầu bằng']","['Thương hiệu: Unika', 'Mã hệ thống: SP004470', 'Model hãng: F-445-SDN', 'Đơn vị: Hộp']"
Phụ kiện kim khí,Vít,,,Vít đầu dù mạ bạc Unika P-560-SDN,https://super-mro.com/san-pham/plug-screw-unika-p-560-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu dù mạ bạc Unika P-560-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu dù mạ bạc Unika P-560-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Bộ","['Đường kính mũi:5mm', 'Chiều dài:60mm', 'Kiểu đầu:Đầu dù']","['Thương hiệu: Unika', 'Mã hệ thống: 330955', 'Model hãng: P-560-SDN', 'Đơn vị: Bộ']"
Phụ kiện kim khí,,,,Khoan phá taro YAMAWA ITRD 6x8 L60 (ITZ6.00ZPWSI),https://super-mro.com/san-pham/khoan-pha-taro-yamawa-itrd-6x8-l60-itz6-00zpwsi.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Toptul, Kyoritsu, Khác, Yamawa, Dongcheng, Koyo, Hyundai, MB, HQ, SKF, Trung Quốc là những hãng sản xuất thiết bị công nghiệp, Phụ kiện kim khí nổi tiếng Việt Nam và thế giới., Khoan phá taro YAMAWA ITRD 6x8 L60 (ITZ6.00ZPWSI) là sản phẩm nổi tiếng của hãng Yamawa, bạn có thể mua Khoan phá taro YAMAWA ITRD 6x8 L60 (ITZ6.00ZPWSI) giá rẻ nhất tại Super-mro chỉ với 2,997,000đ/Cái",['Quy cách:6x8x60mm'],"['Thương hiệu: Yamawa', 'Mã hệ thống: 8E9349', 'Model hãng: ITZ6.00ZPWSI', 'Đơn vị: Cái']"
Phụ kiện kim khí,Vít,,,Vít đầu bằng mạ bạc Unika F-560-SDN,https://super-mro.com/san-pham/plug-screw-unika-f-560-sdn.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Bosch, Khác, Unika là những hãng sản xuất thiết bị công nghiệp, Vít nổi tiếng Việt Nam và thế giới., Vít đầu bằng mạ bạc Unika F-560-SDN là sản phẩm nổi tiếng của hãng Unika, bạn có thể mua Vít đầu bằng mạ bạc Unika F-560-SDN giá rẻ nhất tại Super-mro chỉ với 94,600đ/Bộ","['Đường kính mũi:5mm', 'Chiều dài:60mm', 'Kiểu đầu:Đầu bằng']","['Thương hiệu: Unika', 'Mã hệ thống: 330958', 'Model hãng: F-560-SDN', 'Đơn vị: Bộ']"
Phụ kiện kim khí,Bu lông,Bu lông cường độ cao,,Bộ bu lông + ecu + vòng đệm M16*100,https://super-mro.com/san-pham/bo-bu-long-ecu-vong-dem-m16-100.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác là những hãng sản xuất thiết bị công nghiệp, Bu lông cường độ cao nổi tiếng Việt Nam và thế giới., Bộ bu lông + ecu + vòng đệm M16*100 là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Bộ bu lông + ecu + vòng đệm M16*100 giá rẻ nhất tại Super-mro chỉ với Liên hệ/Bộ",['Quy cách:M16x100'],"['Thương hiệu: Khác', 'Mã hệ thống: 1A7747', 'Model hãng: 1A7747', 'Đơn vị: Bộ']"
