Category title,Sub-category title,Class title,Sub-class title,Title names,Link items,Item description,Item tech,Item information
Vệ sinh công nghiệp,Hóa chất tẩy rửa,Hóa chất khác,,Bột màu đỏ pha sơn quét ve,https://super-mro.com/san-pham/bot-mau-do-pha-son-quet-ve.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác, EPOXY, FLUOREX, INORGANIC, JOTUN, RANDO, Mega-Check là những hãng sản xuất thiết bị công nghiệp, Hóa chất khác nổi tiếng Việt Nam và thế giới., Bột màu đỏ pha sơn quét ve là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Bột màu đỏ pha sơn quét ve giá rẻ nhất tại Super-mro chỉ với Liên hệ/Kg",['Đặc điểm:Bột pha sơn màu đỏ dùng quét ve trong xây dựng'],"['Thương hiệu: Khác', 'Mã hệ thống: 8C9368', 'Đơn vị: Kg']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Ống mềm màu xanh Makita 198541-9,https://super-mro.com/san-pham/ong-mem-mau-xanh-makita-198541-9.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Ống mềm màu xanh Makita 198541-9 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Ống mềm màu xanh Makita 198541-9 giá rẻ nhất tại Super-mro chỉ với 181,000đ/Cái",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C6503', 'Model hãng: 198541-9', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Đầu hút khe Makita 410306-2,https://super-mro.com/san-pham/da%CC%80u-hut-khe-makita-410306-2.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Đầu hút khe Makita 410306-2 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Đầu hút khe Makita 410306-2 giá rẻ nhất tại Super-mro chỉ với 45,000đ/Cái",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C2163', 'Model hãng: 410306-2', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Hóa chất tẩy rửa,Hóa chất khác,,Hóa chất Glycerine,https://super-mro.com/san-pham/hoa-chat-glycerine.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác, EPOXY, FLUOREX, INORGANIC, JOTUN, RANDO, Mega-Check là những hãng sản xuất thiết bị công nghiệp, Hóa chất khác nổi tiếng Việt Nam và thế giới., Hóa chất Glycerine là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Hóa chất Glycerine giá rẻ nhất tại Super-mro chỉ với Liên hệ/Kg",[],"['Thương hiệu: Khác', 'Mã hệ thống: 8C9464', 'Đơn vị: Kg']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Túi chứa bụi Makita 135132-5,https://super-mro.com/san-pham/tui-chua-bui-makita-135132-5.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Túi chứa bụi Makita 135132-5 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Túi chứa bụi Makita 135132-5 giá rẻ nhất tại Super-mro chỉ với 105,000đ/Cái",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C6104', 'Model hãng: 135132-5', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Ống nối dẹp nối với máy hút bụi Makita 196022-7,https://super-mro.com/san-pham/ong-noi-dep-noi-voi-may-hut-bui-makita-196022-7.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Ống nối dẹp nối với máy hút bụi Makita 196022-7 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Ống nối dẹp nối với máy hút bụi Makita 196022-7 giá rẻ nhất tại Super-mro chỉ với 71,000đ/Cái",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C6520', 'Model hãng: 196022-7', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Bộ tấm đệm siêu mềm bo6030 Makita 196686-7 150mm,https://super-mro.com/san-pham/bo-tam-dem-sieu-mem-bo6030-makita-196686-7-150mm.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Bộ tấm đệm siêu mềm bo6030 Makita 196686-7 150mm là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Bộ tấm đệm siêu mềm bo6030 Makita 196686-7 150mm giá rẻ nhất tại Super-mro chỉ với 748,000đ/Bộ",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C4486', 'Model hãng: 196686-7', 'Đơn vị: Bộ']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Bộ lọc bụi Makita 195612-3,https://super-mro.com/san-pham/bo-loc-bui-makita-195612-3.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Bộ lọc bụi Makita 195612-3 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Bộ lọc bụi Makita 195612-3 giá rẻ nhất tại Super-mro chỉ với 443,000đ/Bộ",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C1119', 'Model hãng: 195612-3', 'Đơn vị: Bộ']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,"Ống mềm Makita 195437-5 28-2,5",https://super-mro.com/san-pham/ong-mem-makita-195437-5-28-2-5.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Ống mềm Makita 195437-5 28-2,5 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Ống mềm Makita 195437-5 28-2,5 giá rẻ nhất tại Super-mro chỉ với 879,000đ/Cái","['Quy cách:28-2,5mm']","['Thương hiệu: Makita', 'Mã hệ thống: 8C6492', 'Model hãng: 195437-5', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Hóa chất tẩy rửa,Hóa chất xử lý nước thải,,Hóa chất CITRIC ACID 99%,https://super-mro.com/san-pham/sp004974-hoa-chat-citric-acid-99.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác là những hãng sản xuất thiết bị công nghiệp, Hóa chất xử lý nước thải nổi tiếng Việt Nam và thế giới., Hóa chất CITRIC ACID 99% là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Hóa chất CITRIC ACID 99% giá rẻ nhất tại Super-mro chỉ với Liên hệ/Kg",[],"['Thương hiệu: Khác', 'Mã hệ thống: SP004974', 'Đơn vị: Kg']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Đầu hút bụi bảng lớn Stanley 13-1505,https://super-mro.com/san-pham/dau-hut-bui-bang-lon-stanley-13-1505.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Đầu hút bụi bảng lớn Stanley 13-1505 là sản phẩm nổi tiếng của hãng Stanley, bạn có thể mua Đầu hút bụi bảng lớn Stanley 13-1505 giá rẻ nhất tại Super-mro chỉ với 277,000đ/Cái","['Đặc điểm:Dùng cho: SL19116, SL19116P']","['Thương hiệu: Stanley', 'Mã hệ thống: 8D0579', 'Model hãng: 13-1505', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Đầu hút bụi dùng cho thảm Makita 122291-4,https://super-mro.com/san-pham/dau-hut-bui-dung-cho-tham-makita-122291-4.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Đầu hút bụi dùng cho thảm Makita 122291-4 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Đầu hút bụi dùng cho thảm Makita 122291-4 giá rẻ nhất tại Super-mro chỉ với 336,000đ/Cái",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C2151', 'Model hãng: 122291-4', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Đầu hút bụi loại nhỏ gọn b Makita 122335-0 38mm (ướt),https://super-mro.com/san-pham/dau-hut-bui-loai-nho-gon-b-makita-122335-0-38mm-uot.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Đầu hút bụi loại nhỏ gọn b Makita 122335-0 38mm (ướt) là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Đầu hút bụi loại nhỏ gọn b Makita 122335-0 38mm (ướt) giá rẻ nhất tại Super-mro chỉ với 359,000đ/Cái",['Quy cách:38mm'],"['Thương hiệu: Makita', 'Mã hệ thống: 8C2155', 'Model hãng: 122335-0', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Đầu hút t cho sàn và thảm (màu đen) Makita 198529-9,https://super-mro.com/san-pham/dau-hut-t-cho-san-va-tham-mau-den-makita-198529-9.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Đầu hút t cho sàn và thảm (màu đen) Makita 198529-9 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Đầu hút t cho sàn và thảm (màu đen) Makita 198529-9 giá rẻ nhất tại Super-mro chỉ với 278,000đ/Cái",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C2179', 'Model hãng: 198529-9', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Đầu hút bụi t dạng dẹp Makita 199455-5 38mm,https://super-mro.com/san-pham/dau-hut-bui-t-dang-dep-makita-199455-5-38mm.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Đầu hút bụi t dạng dẹp Makita 199455-5 38mm là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Đầu hút bụi t dạng dẹp Makita 199455-5 38mm giá rẻ nhất tại Super-mro chỉ với 517,000đ/Cái",['Quy cách:38mm'],"['Thương hiệu: Makita', 'Mã hệ thống: 8C2158', 'Model hãng: 199455-5', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Bộ lọc bụi vc860d Makita 197166-6,https://super-mro.com/san-pham/bo-loc-bui-vc860d-makita-197166-6.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Bộ lọc bụi vc860d Makita 197166-6 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Bộ lọc bụi vc860d Makita 197166-6 giá rẻ nhất tại Super-mro chỉ với 987,000đ/Bộ",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C1128', 'Model hãng: 197166-6', 'Đơn vị: Bộ']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Ống nối với máy hút bụi dtm51 Makita 199627-2,https://super-mro.com/san-pham/ong-noi-voi-may-hut-bui-dtm51-makita-199627-2.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Ống nối với máy hút bụi dtm51 Makita 199627-2 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Ống nối với máy hút bụi dtm51 Makita 199627-2 giá rẻ nhất tại Super-mro chỉ với 189,000đ/Cái",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C6533', 'Model hãng: 199627-2', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Bàn chải tròn màu ngà Makita 198548-5,https://super-mro.com/san-pham/ban-chai-tron-mau-nga-makita-198548-5.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Bàn chải tròn màu ngà Makita 198548-5 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Bàn chải tròn màu ngà Makita 198548-5 giá rẻ nhất tại Super-mro chỉ với 109,000đ/Bộ",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C0906', 'Model hãng: 198548-5', 'Đơn vị: Bộ']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Túi lọc bụi Makita 199557-7,https://super-mro.com/san-pham/tui-loc-bui-makita-199557-7.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Túi lọc bụi Makita 199557-7 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Túi lọc bụi Makita 199557-7 giá rẻ nhất tại Super-mro chỉ với 185,000đ/Cái",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C6194', 'Model hãng: 199557-7', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Đầu giữ ống hút bụi Makita 451242-3 28 màu trắng,https://super-mro.com/san-pham/dau-giu-ong-hut-bui-makita-451242-3-28-mau-trang.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Đầu giữ ống hút bụi Makita 451242-3 28 màu trắng là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Đầu giữ ống hút bụi Makita 451242-3 28 màu trắng giá rẻ nhất tại Super-mro chỉ với 17,000đ/Cái","['Quy cách:28mm', 'Đặc điểm:màu trắng']","['Thương hiệu: Makita', 'Mã hệ thống: 8C2118', 'Model hãng: 451242-3', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Đầu hút bản lớn Stanley MODEL 13-1588 sử dụng cho máy hút bụi,https://super-mro.com/san-pham/dau-hut-ban-lon-stanley-model-13-1588-su-dung-cho-may-hut-bui.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Đầu hút bản lớn Stanley MODEL 13-1588 sử dụng cho máy hút bụi là sản phẩm nổi tiếng của hãng Stanley, bạn có thể mua Đầu hút bản lớn Stanley MODEL 13-1588 sử dụng cho máy hút bụi giá rẻ nhất tại Super-mro chỉ với 103,000đ/Cái","['Chất liệu vỏ máy:nhựa chuyên dụng', 'Đặc điểm:dùng để thay thế phụ kiện cho máy hút bụi Stanley SL18125DC, SL19116, SL19116P']","['Thương hiệu: Stanley', 'Mã hệ thống: 1B0658', 'Model hãng: 13-1588', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Bộ ống hút bụi Makita 191G89-2,https://super-mro.com/san-pham/bo-ong-hut-bui-makita-191g89-2.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Bộ ống hút bụi Makita 191G89-2 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Bộ ống hút bụi Makita 191G89-2 giá rẻ nhất tại Super-mro chỉ với 817,000đ/Bộ",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C4465', 'Model hãng: 191G89-2', 'Đơn vị: Bộ']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Chổi tròn (màu trắng) Makita 198878-4,https://super-mro.com/san-pham/choi-tron-mau-trang-makita-198878-4.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Chổi tròn (màu trắng) Makita 198878-4 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Chổi tròn (màu trắng) Makita 198878-4 giá rẻ nhất tại Super-mro chỉ với 121,000đ/Cái",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C4637', 'Model hãng: 198878-4', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Ống dài Makita 199439-3 415,https://super-mro.com/san-pham/ong-dai-makita-199439-3-415.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Ống dài Makita 199439-3 415 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Ống dài Makita 199439-3 415 giá rẻ nhất tại Super-mro chỉ với 73,000đ/Cái",['Quy cách:415mm'],"['Thương hiệu: Makita', 'Mã hệ thống: 8C6442', 'Model hãng: 199439-3', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Ống hút bụi thẳng Makita 191D81-0 320mm(màu xanh),https://super-mro.com/san-pham/ong-hut-bui-thang-makita-191d81-0-320mm-mau-xanh-.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Ống hút bụi thẳng Makita 191D81-0 320mm(màu xanh) là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Ống hút bụi thẳng Makita 191D81-0 320mm(màu xanh) giá rẻ nhất tại Super-mro chỉ với 81,000đ/Cái",['Quy cách:320mm(màu xanh)'],"['Thương hiệu: Makita', 'Mã hệ thống: 8C6471', 'Model hãng: 191D81-0', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Ống mềm (màu đen) Makita 198547-7,https://super-mro.com/san-pham/ong-mem-mau-den-makita-198547-7.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Ống mềm (màu đen) Makita 198547-7 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Ống mềm (màu đen) Makita 198547-7 giá rẻ nhất tại Super-mro chỉ với 181,000đ/Cái",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C6486', 'Model hãng: 198547-7', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Đầu nối hw1300 Makita 197810-5,https://super-mro.com/san-pham/dau-noi-hw1300-makita-197810-5.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Đầu nối hw1300 Makita 197810-5 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Đầu nối hw1300 Makita 197810-5 giá rẻ nhất tại Super-mro chỉ với 145,000đ/Cái",[],"['Thương hiệu: Makita', 'Mã hệ thống: 8C2272', 'Model hãng: 197810-5', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,"Ống nối hút bụi Makita 199493-7 32-1,7m",https://super-mro.com/san-pham/ong-noi-hut-bui-makita-199493-7-32-1-7m.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Ống nối hút bụi Makita 199493-7 32-1,7m là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Ống nối hút bụi Makita 199493-7 32-1,7m giá rẻ nhất tại Super-mro chỉ với 309,000đ/Cái","['Quy cách:32-1,7m']","['Thương hiệu: Makita', 'Mã hệ thống: 8C6525', 'Model hãng: 199493-7', 'Đơn vị: Cái']"
Vệ sinh công nghiệp,Thiết bị làm sạch,Máy hút bụi và phụ kiện,,Máy Hút Bụi Dùng Pin Makita Vc002Glz Khô 40V Maxx2,https://super-mro.com/san-pham/may-hut-bui-dung-pin-makita-vc002glz-kho-40v-maxx2.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Bosch, Dewalt, Makita, Toptul, HiClean, Karcher, Milwaukee, DCA là những hãng sản xuất thiết bị công nghiệp, Máy hút bụi và phụ kiện nổi tiếng Việt Nam và thế giới., Máy Hút Bụi Dùng Pin Makita Vc002Glz Khô 40V Maxx2 là sản phẩm nổi tiếng của hãng Makita, bạn có thể mua Máy Hút Bụi Dùng Pin Makita Vc002Glz Khô 40V Maxx2 giá rẻ nhất tại Super-mro chỉ với 13,060,000đ/Cái","['Dung tích bình chứa:8L', 'Trọng lượng:8,3kg', 'Điện áp pin:40V', 'Đặc điểm:Khô', 'Lưu lượng khí tối đa:1,8m3/phút']","['Thương hiệu: Makita', 'Mã hệ thống: 1B9343', 'Model hãng: VC002GLZ', 'Đơn vị: Cái', 'Bảo hành: 12 tháng']"
